sold_to_name,product_line,quantity,gross_profit,territory,date
Andy's Sun Valley - San Rafael,PF,147.0,76.65,MR,2020-09-01
Oliver's Market-Montecito Blvd,PF,7.0,371.336,SN,2020-09-01
Andy's Produce - Sebastopol,PF,151.0,85.67,SN,2020-09-01
Santa Venetia Super,DCD,627.0,489.44,MR,2020-09-01
Andy's Produce - Sebastopol,DCD,27.0,65.65,SN,2020-09-01
Jenner Store,PF,98.0,54.95,MN,2020-09-01
Spangler's Market,DCD,24.0,18.0,PN,2020-09-01
Inverness Park Market,PF,112.0,69.47,MR,2020-09-01
Dave's Market,PF,70.0,39.94,SN,2020-09-01
Oliver's Market-Cotati,DCD,40.0,36.4,SN,2020-09-01
Harvest Urban Mkt-8th St.,DCD,215.0,253.74,SF,2020-09-01
Italian Delite,DCD,832.0,217.36,MR,2020-09-01
Bianchini's Mkt - Alpine Rd.,DCD,1077.0,1298.35,PN,2020-09-01
Pelican Plaza Grocery & Deli,PF,352.0,209.42,MN,2020-09-01
Zanotto's - SW Expressway,DCD,36.0,38.88,PN,2020-09-01
Safeway #1723-San Anselmo,PF,11.0,794.422,MR,2020-10-01
United Market - San Anselmo,DCD,54.0,134.42,MR,2020-10-01
Valley Ford Market,DCD,6.0,7.62,MN,2020-10-01
Grocery Mart,DCD,12.0,9.36,PN,2020-10-01
United Market - San Anselmo,DCD,9231.0,10012.14,MR,2020-10-01
Village Market - Oakland,DCD,184.0,60.88,EB,2020-10-01
United Market - San Rafael,DCD,588.0,779.27,MR,2020-10-01
Mollie Stone #7-San Mateo,DCD,18.0,44.16,PN,2020-10-01
"Lucky - Grant Ave, Novato",PF,2.0,428.38599999999997,MR,2020-10-01
The Tides Bait & Tackle,DCD,368.0,294.92,MN,2020-10-01
Mollie Stone #7-San Mateo,DCD,8.0,12.4,PN,2020-10-01
United Market - San Rafael,DCD,7237.0,7387.69,MR,2020-10-01
Pelican Plaza Grocery & Deli,DCD,8.0,12.4,MN,2020-10-01
Mollie Stone - 18th & Castro,DCD,23.0,11.73,SF,2020-10-01
Sun Valley Fine Foods,DCD,8.0,12.4,PN,2020-10-01
The Tides Bait & Tackle,DCD,9.0,21.48,MN,2020-10-01
"Safeway #979-Diablo Ave,Nov.",PF,7.0,1296.874,MR,2020-10-01
The Tides Unocal,DCD,886.0,429.85,MN,2020-10-01
United Market - San Rafael,PF,294.0,167.58,MR,2020-10-01
Piazza Fine Foods-Palo Alto,DCD,9.0,22.68,PN,2020-10-01
Nugget - #16 Novato,PF,3.0,193.24200000000002,MR,2020-10-01
United Market - San Anselmo,DCD,34.0,55.25,MR,2020-10-01
Farmer Joe's - MacArthur Blvd,DCD,4.0,5.08,EB,2020-10-01
Zanotto's - SW Expressway,DCD,12.0,9.36,PN,2020-10-01
Draeger's-San Mateo,DCD,18.0,44.16,PN,2020-10-01
United Market - San Rafael,DCD,12.0,15.24,MR,2020-10-01
Pelican Plaza Grocery & Deli,DCD,36.0,28.08,MN,2020-10-01
Cardenas Market,PF,2.0,99.816,MR,2020-10-01
Mollie Stone #1-Sausalito,PF,4.0,278.968,MR,2020-10-01
Mollie Stone - 18th & Castro,DCD,266.0,305.26,SF,2020-10-01
Draeger's-San Mateo,DCD,8.0,12.4,PN,2020-10-01
Marina Super,DCD,120.0,154.8,SF,2020-10-01
Falletti Foods - SF,DCD,8.0,12.4,SF,2020-10-01
The Tides Bait & Tackle,DCD,12.0,10.85,MN,2020-10-01
Mollie Stone #5-San Bruno,DCD,400.0,508.84,PN,2020-10-01
Sun Valley Fine Foods,DCD,36.0,88.33,PN,2020-10-01
Harvest Urban Mkt-8th St.,DCD,446.0,414.33,SF,2020-10-01
Pelican Plaza Grocery & Deli,DCD,36.0,88.33,MN,2020-10-01
Coastside Market,DCD,820.0,807.5,PN,2020-10-01
United Market - San Anselmo,DCD,878.0,1019.86,MR,2020-10-01
Surf Super,DCD,9.0,14.94,MN,2020-10-01
Valley Ford Market,PF,126.0,71.84,MN,2020-10-01
Safeway #1950-Guerneville,PF,3.0,522.2420000000001,SN,2020-10-01
Surf Super,DCD,2432.0,1643.27,MN,2020-10-01
"Safeway #7956-Marlow, S.Rosa",PF,11.0,744.846,SN,2020-10-01
Coastside Market,DCD,8.0,12.4,PN,2020-10-01
"Mollie Stone-Calif St, SF",DCD,249.0,269.52,SF,2020-10-01
The Tides Bait & Tackle,DCD,8.0,12.4,MN,2020-10-01
Zanotto's - SW Expressway,DCD,9.0,22.68,PN,2020-10-01
Noe Valley Market,DCD,6.0,4.68,SF,2020-10-01
Farmer Joe's - MacArthur Blvd,DCD,335.0,373.57,EB,2020-10-01
Mill Valley Market,PF,4.0,206.124,MR,2020-10-01
Rainbow Grocery,DCD,306.0,311.12,SF,2020-10-01
The Tides Unocal,DCD,4.0,6.2,MN,2020-10-01
Walmart- RP Neighborhood Mkt,PF,13.0,951.7959999999999,SN,2020-10-01
The Tides Unocal,PF,162.0,93.73,MN,2020-10-01
Target-San Rafael,PF,8.0,1113.84,MR,2020-10-01
Jenner Store,DCD,18.0,52.68,MN,2020-10-01
Target-Marin City,PF,4.0,372.812,MR,2020-10-01
Mollie Stone #7-San Mateo,DCD,377.0,472.2,PN,2020-10-01
Palace Market,DCD,5695.0,4140.64,MR,2020-10-01
Mollie Stone #7-San Mateo,DCD,72.0,44.34,PN,2020-10-01
Target-Novato,PF,5.0,987.5120000000002,MR,2020-10-01
Lucky - Magnolia Ave.,PF,2.0,271.12399999999997,MR,2020-10-01
United Market - San Anselmo,PF,280.0,159.6,MR,2020-10-01
Grocery Mart,DCD,479.0,504.5,PN,2020-10-01
Roberts Market-Portola Valley,DCD,18.0,44.16,PN,2020-10-01
Coastside Market,DCD,18.0,14.04,PN,2020-10-01
United Market - San Anselmo,DCD,24.0,30.49,MR,2020-10-01
Gualala Super Market,DCD,273.0,380.34,MN,2020-10-01
United Market - San Rafael,DCD,36.0,89.52,MR,2020-10-01
"CVS #9480 - E. Wash., Pet.",PF,0.0,84.238,SN,2020-10-01
CVS #9152 - Sonoma,PF,1.0,81.012,SN,2020-10-01
Pelican Plaza Grocery & Deli,DCD,1912.0,1755.29,MN,2020-10-01
Fort Ross Store,PF,52.0,32.55,MN,2020-10-01
Safeway #2318-Corte Madera,PF,11.0,984.518,MR,2020-10-01
Watergate Market,DCD,10.0,11.6,EB,2020-10-01
25th & Clement Produce,DCD,228.0,244.8,SF,2020-10-01
Diekmans Bay Store - Bodega,DCD,24.0,12.25,MN,2020-10-01
Cal Mart -San Francisco,DCD,48.0,74.4,SF,2020-10-01
Gualala Super Market,DCD,72.0,77.76,MN,2020-10-01
"Safeway #653-B St., San Rafael",PF,7.0,450.766,MR,2020-10-01
Mollie Stone #3-Palo Alto,DCD,327.0,357.54,PN,2020-10-01
Jenner Store,PF,86.0,50.0,MN,2020-10-01
Safeway #2718-Strawberry,PF,7.0,1344.6840000000002,MR,2020-10-01
Safeway#3011-S. McDowell,PF,12.0,1363.808,SN,2020-10-01
United Market - San Rafael,DCD,18.0,29.91,MR,2020-10-01
Watergate Market,DCD,10.0,12.7,EB,2020-10-01
Falletti Foods - SF,DCD,1326.0,997.72,SF,2020-10-01
Safeway #788-Mill Valley,PF,7.0,872.716,MR,2020-10-01
Sun Valley Fine Foods,DCD,774.0,854.89,PN,2020-10-01
Target-Petaluma,PF,8.0,1205.882,SN,2020-10-01
Fort Ross Store,DCD,84.0,76.56,MN,2020-10-01
Mollie Stone #8-Tower Mkt.,DCD,270.0,350.6,SF,2020-10-01
Surf Super,PF,352.0,215.36,MN,2020-10-01
Pelican Plaza Grocery & Deli,PF,365.0,221.61,MN,2020-10-01
Mollie Stone #3-Palo Alto,DCD,12.0,6.12,PN,2020-10-01
300 Church St. Market,DCD,22.0,24.2,SF,2020-10-01
Nugget - #15 Corte Madera,PF,4.0,214.35000000000002,MR,2020-10-01
Diekmans Bay Store - Bodega,PF,116.0,65.9,MN,2020-10-01
Watergate Market,DCD,18.0,44.16,EB,2020-10-01
Cal Mart -San Francisco,DCD,9.0,22.68,SF,2020-10-01
Raley's-Windsor,PF,3.0,382.822,SN,2020-10-01
300 Church St. Market,DCD,12.0,9.36,SF,2020-10-01
Mollie Stone #4-Greenbrae,PF,4.0,361.368,MR,2020-10-01
Martell's,DCD,384.0,194.86,SF,2020-10-01
Gualala Super Market,PF,464.0,262.22,MN,2020-10-01
United Market - San Anselmo,DCD,48.0,40.2,MR,2020-10-01
Mollie Stone #3-Palo Alto,DCD,72.0,176.65,PN,2020-10-01
"CVS #9163 - McDowell, Pet.",PF,0.0,86.48400000000001,SN,2020-10-01
300 Church St. Market,DCD,180.0,190.83,SF,2020-10-01
Harvest Urban Mkt-8th St.,DCD,42.0,53.52,SF,2020-10-01
Sun Valley Fine Foods,DCD,6.0,4.68,PN,2020-10-01
Target - Coddingtown,PF,9.0,1259.576,SN,2020-10-01
Valley Ford Market,DCD,18.0,44.16,MN,2020-10-01
Mollie Stone #8-Tower Mkt.,DCD,9.0,14.94,SF,2020-10-01
"CVS #9656 - 4th St.,S.Rosa",PF,1.0,56.864000000000004,SN,2020-10-01
Safeway #2828-Ignacio,PF,8.0,993.7440000000001,MR,2020-10-01
"Safeway #2455-Center Blvd, SA",PF,5.0,340.17600000000004,MR,2020-10-01
Jenner Store,DCD,4.0,6.2,MN,2020-10-01
CVS #9928 - Rohnert Park,PF,0.0,59.42400000000001,SN,2020-10-01
Smart & Final - San Rafael,PF,3.0,385.136,MR,2020-10-01
Cal Mart -San Francisco,DCD,1192.0,1655.59,SF,2020-10-01
Mollie Stone #8-Tower Mkt.,DCD,58.0,33.05,SF,2020-10-01
Ocean Cove Store,PF,66.0,40.36,MN,2020-10-01
The Tides Bait & Tackle,PF,210.0,127.44,MN,2020-10-01
Mollie Stone #3-Palo Alto,DCD,9.0,14.94,PN,2020-10-01
Diekmans Bay Store - Bodega,DCD,369.0,343.39,MN,2020-10-01
Valley Ford Market,DCD,267.0,267.06,MN,2020-10-01
Ocean Cove Store,DCD,1.0,18.15,MN,2020-10-01
Pelican Plaza Grocery & Deli,DCD,16.0,20.33,MN,2020-10-01
Piazza Fine Foods-Palo Alto,DCD,314.0,421.63,PN,2020-10-01
CVS #9946 - Stony Point,PF,1.0,75.19600000000001,SN,2020-10-01
United Market - San Rafael,PF,7.0,501.43000000000006,MR,2020-10-01
Roberts Market-Portola Valley,DCD,551.0,754.81,PN,2020-10-01
Safeway #932 San Rafael,PF,9.0,1060.48,MR,2020-10-01
Zanotto's - SW Expressway,DCD,345.0,415.09,PN,2020-10-01
United Market - San Rafael,DCD,18.0,15.42,MR,2020-10-01
Cal Mart -San Francisco,DCD,168.0,146.28,SF,2020-10-01
Pelican Plaza Grocery & Deli,DCD,30.0,21.54,MN,2020-10-01
Noe Valley Market,DCD,486.0,305.64,SF,2020-10-01
Watergate Market,DCD,270.0,206.03,EB,2020-10-01
Surf Super,DCD,18.0,44.16,MN,2020-10-01
Noe Valley Market,DCD,4.0,6.2,SF,2020-10-01
United Market - San Anselmo,PF,9.0,525.444,MR,2020-10-01
Chloe's,DCD,144.0,195.84,SF,2020-10-01
Marina Meats,DCD,60.0,77.4,SF,2020-10-01
Spangler's Market,DCD,2918.0,1827.03,PN,2020-10-01
Oliver's Market-Cotati,DCD,1441.0,1755.03,SN,2020-10-01
Food Maxx-Rohnert Park,PF,6.0,392.23800000000006,SN,2020-10-01
Andy's Sun Valley - San Rafael,PF,158.0,68.59,MR,2020-10-01
Sequoia Market,PF,6.0,3.76,SN,2020-10-01
Spangler's Market,DCD,16.0,24.8,PN,2020-10-01
Andy's Produce - Sebastopol,PF,196.0,114.14,SN,2020-10-01
Dave's Market,DCD,84.0,45.0,SN,2020-10-01
Andy's Produce - Sebastopol,DCD,24.0,30.49,SN,2020-10-01
Bianchini's Mkt - Alpine Rd.,DCD,9.0,14.97,PN,2020-10-01
Spangler's Market,DCD,27.0,66.84,PN,2020-10-01
Chevron - Strawberry,DCD,196.0,97.43,MR,2020-10-01
Safeway #933-Sebastopol,PF,7.0,531.208,SN,2020-10-01
Oceana Market,DCD,2166.0,1660.88,PN,2020-10-01
Andy's Produce - Sebastopol,DCD,36.0,87.13,SN,2020-10-01
Oceana Market,DCD,27.0,65.65,PN,2020-10-01
Inverness Park Market,PF,284.0,175.22,MR,2020-10-01
Dave's Market,PF,84.0,50.02,SN,2020-10-01
Oliver's Market-Montecito Blvd,PF,9.0,549.072,SN,2020-10-01
Zanotto's - Sunnyvale,DCD,2451.0,1493.99,PN,2020-10-01
Andy's Sun Valley - San Rafael,DCD,941.0,502.33,MR,2020-10-01
Andy's Produce - Sebastopol,DCD,1070.0,1581.36,SN,2020-10-01
Santa Venetia Super,DCD,543.0,421.11,MR,2020-10-01
Italian Delite,DCD,468.0,127.44,MR,2020-10-01
Vintage 76 Station,DCD,207.0,117.69,NP,2020-10-01
Oliver's Market-Montecito Blvd,DCD,24.0,37.2,SN,2020-10-01
Mollie Stone #4-Greenbrae,DCD,12.0,6.12,MR,2020-10-01
Napa Valley Marina,DCD,148.0,51.35,NP,2020-10-01
Oliver's Market-Montecito Blvd,DCD,48.0,51.84,SN,2020-10-01
Oliver's-Stony Point Rd.,PF,8.0,388.22800000000007,SN,2020-10-01
Mollie Stone #4-Greenbrae,DCD,479.0,605.64,MR,2020-10-01
Oliver's Market-Montecito Blvd,DCD,1113.0,1411.63,SN,2020-10-01
Oakmont Village Mkt-Santa Rosa,PF,120.0,75.63,SN,2020-10-01
Bianchini's Mkt - Alpine Rd.,DCD,1415.0,1520.44,PN,2020-10-01
Safeway #918-Rohnert Park,PF,10.0,804.5300000000001,SN,2020-10-01
Zanottos - Naglee,DCD,3350.0,2251.98,PN,2020-10-01
Oliver's Market-Cotati,DCD,24.0,30.48,SN,2020-10-01
Santa Venetia Super,PF,174.0,103.29,MR,2020-10-01
Food Maxx-Santa Rosa,PF,7.0,515.096,SN,2020-10-01
Zanottos - Naglee,DCD,24.0,37.2,PN,2020-10-01
Oliver's Market-Cotati,DCD,27.0,65.65,SN,2020-10-01
Sequoia Market,DCD,302.0,131.52,SN,2020-10-01
Oliver's Market-Cotati,DCD,40.0,62.0,SN,2020-10-01
Zanottos - Naglee,DCD,36.0,88.33,PN,2020-10-01
Bolinas Ave Market,PF,43.0,27.56,MR,2020-10-01
Inverness Park Market,DCD,1871.0,745.18,MR,2020-10-01
Zanotto's - Sunnyvale,DCD,36.0,88.33,PN,2020-10-01
Chevron - Strawberry,PF,93.0,53.1,MR,2020-10-01
Cowgirl Creamery,DCD,324.0,100.32,MR,2020-10-01
Monterey Foods Market,DCD,6.0,7.62,EB,2020-10-01
Petaluma Market,DCD,1215.0,1627.45,SN,2020-10-01
Draeger's-Menlo Park,DCD,16.0,24.8,PN,2020-10-01
Oliver's-Stony Point Rd.,DCD,27.0,66.84,SN,2020-10-01
Berkeley Bowl West,DCD,1237.0,1537.5,EB,2020-10-01
Scotty's Market,DCD,907.0,665.49,MR,2020-10-01
Raley's-Santa Rosa,DCD,60.0,76.8,SN,2020-10-01
Draeger's-Menlo Park,DCD,9.0,21.48,PN,2020-10-01
Petaluma Market,DCD,24.0,37.2,SN,2020-10-01
Raley's-Santa Rosa,PF,8.0,801.14,SN,2020-10-01
Woodlands Market,PF,432.0,246.24,MR,2020-10-01
Woodlands Market,PF,532.0,315.7,MR,2020-10-01
Woodland Gas,DCD,164.0,67.82,MR,2020-10-01
Oliver's-Stony Point Rd.,DCD,52.0,56.16,SN,2020-10-01
Berkeley Bowl West,DCD,36.0,38.88,EB,2020-10-01
Draeger's-Menlo Park,DCD,36.0,28.08,PN,2020-10-01
Safeway #1265-Yulupa Ave.,PF,7.0,691.774,SN,2020-10-01
Oliver's-Stony Point Rd.,DCD,1696.0,2163.25,SN,2020-10-01
Woodlands Market,DCD,9.0,21.48,MR,2020-10-01
Oliver's-Stony Point Rd.,DCD,12.0,18.6,SN,2020-10-01
Monterey Foods Market,DCD,17.0,40.58,EB,2020-10-01
Draeger's-Menlo Park,DCD,862.0,1207.0,PN,2020-10-01
Petaluma Market,DCD,27.0,65.65,SN,2020-10-01
Oliver's- Windsor,DCD,18.0,45.36,SN,2020-10-01
Zanotto's - Sunnyvale,DCD,12.0,15.25,PN,2020-10-01
Raley's-Rohnert Park,PF,1.0,628.6460000000001,SN,2020-10-01
Marinwood Market,PF,236.0,135.5,MR,2020-10-01
Oliver's- Windsor,DCD,32.0,49.6,SN,2020-10-01
Monterey Foods Market,DCD,1284.0,2187.09,EB,2020-10-01
Oliver's- Windsor,DCD,72.0,77.76,SN,2020-10-01
Marinwood Market,DCD,12.0,15.25,MR,2020-10-01
Bianchini's Mkt - San Carlos,DCD,1015.0,1392.91,PN,2020-10-01
Target-Santa Rosa,PF,6.0,1098.924,SN,2020-10-01
Oliver's- Windsor,DCD,1277.0,1776.6,SN,2020-10-01
Marinwood Market,DCD,34.0,54.71,MR,2020-10-01
Lucky - Bicentennial,PF,2.0,330.064,SN,2020-10-01
Bianchini's Mkt - San Carlos,DCD,16.0,24.8,PN,2020-10-01
Woodlands Meat Dpt.,DCD,152.0,186.54,MR,2020-10-01
Marinwood Market,DCD,36.0,38.88,MR,2020-10-01
Petaluma Market,PF,592.0,366.49,SN,2020-10-01
Bianchini's Mkt - San Carlos,DCD,18.0,45.36,PN,2020-10-01
Marinwood Market,DCD,510.0,521.11,MR,2020-10-01
Monterey Foods Market,DCD,16.0,24.8,EB,2020-10-01
Raley's - Petaluma,PF,1.0,466.486,SN,2020-10-01
Oakmont Village Mkt-Santa Rosa,DCD,60.0,47.83,SN,2020-10-01
Mollie Stone #4-Greenbrae,DCD,16.0,24.8,MR,2020-10-01
Brown's Valley Meat Dept.,DCD,93.0,113.31,NP,2020-10-01
Oliver's Market-Montecito Blvd,DCD,36.0,88.33,SN,2020-10-01
Alcos Colonial Liquor #1,DCD,380.0,209.21,MR,2020-10-01
Pacific Market-Santa Rosa,PF,96.0,51.74,SN,2020-10-01
Smart & Final - Petaluma,PF,4.0,243.62600000000003,SN,2020-10-01
Fircrest Market,DCD,63.0,153.97,SN,2020-10-01
Woodlands #2 - Tiburon,PF,216.0,123.12,MR,2020-10-01
Woodlands #2 - Tiburon,PF,228.0,131.92,MR,2020-10-01
Seven Eleven -Shoreline,PF,96.0,60.1,MR,2020-10-01
Woodlands Meat #2 Tiburon,DCD,4.0,25.92,MR,2020-10-01
Fircrest Market,DCD,16.0,24.8,SN,2020-10-01
Pacific Market / Fiesta,DCD,814.0,1037.52,SN,2020-10-01
Rocky's Meat & Deli,DCD,28.0,34.81,MR,2020-10-01
Bartletts Market,DCD,655.0,340.72,SN,2020-10-01
Fircrest Market,DCD,66.0,71.28,SN,2020-10-01
Lucky - Petaluma Blvd.,PF,1.0,393.908,SN,2020-10-01
Central Deli/Hse of Bagels,DCD,86.0,15.51,MR,2020-10-01
Woodacre Market & Deli,PF,72.0,41.87,MR,2020-10-01
Safeway #2781-Mill Valley,DCD,12.0,13.2,MR,2020-10-01
Fircrest Market,DCD,922.0,937.66,SN,2020-10-01
United Liquors-San Rafael,DCD,391.0,150.22,MR,2020-10-01
Sunshine Mkt. - St. Helena,DCD,2784.0,2535.12,NP,2020-10-01
Woodlands #2 - Tiburon,DCD,98.0,94.01,MR,2020-10-01
Lucky - Montgomery Village,PF,6.0,467.47200000000004,SN,2020-10-01
76 Stn - Ignacio,PF,54.0,32.52,MR,2020-10-01
Alcos Colonial Liquor #1,PF,114.0,65.28,MR,2020-10-01
Gonnella's Country Mart,PF,138.0,81.59,SN,2020-10-01
Lucky - Sonoma Hwy.,PF,7.0,651.714,SN,2020-10-01
Mollie Stone #1-Sausalito,DCD,8.0,12.4,MR,2020-10-01
Marin Cheese Factory,DCD,598.0,528.11,MR,2020-10-01
"Seven Eleven-Redwood Hwy,M.V.",PF,28.0,17.53,MR,2020-10-01
Perry's-San Rafael,DCD,222.0,65.65,MR,2020-10-01
Mollie Stone #1-Sausalito,DCD,229.0,317.73,MR,2020-10-01
Lucky - Gravenstein Hwy.,PF,2.0,423.716,SN,2020-10-01
Gonnella's Country Mart,DCD,488.0,274.14,SN,2020-10-01
Nugget - #15 Corte Madera,DCD,72.0,85.09,MR,2020-10-01
Famous Deli  Novato,PF,109.0,65.99,MR,2020-10-01
Pacific Market-Santa Rosa,DCD,240.0,378.44,SN,2020-10-01
Zee's Deli Wine & Spirits,DCD,60.0,46.73,MR,2020-10-01
Pacific Market / Fiesta,PF,356.0,216.63,SN,2020-10-01
Famous Deli  Novato,DCD,556.0,209.72,MR,2020-10-01
Zee's Deli Wine & Spirits,PF,12.0,7.51,MR,2020-10-01
Seven Eleven -Shoreline,DCD,439.0,147.94,MR,2020-10-01
Pacific Market / Fiesta,DCD,8.0,10.16,SN,2020-10-01
The Bait Shop Market & Deli,DCD,150.0,62.9,MR,2020-10-01
Pacific Market / Fiesta,DCD,18.0,44.16,SN,2020-10-01
The Bait Shop Market & Deli,PF,68.0,39.37,MR,2020-10-01
Speer's Market,PF,84.0,49.38,SN,2020-10-01
Armstrong Paper Group,DCD,11.0,2.64,SN,2020-10-01
Woodacre Market & Deli,DCD,631.0,225.2,MR,2020-10-01
Speer's Market,DCD,18.0,20.4,SN,2020-10-01
College Mercantile,DCD,229.0,165.13,NP,2020-10-01
Safeway #911-Sonoma,PF,6.0,1011.364,SN,2020-10-01
Broadway Mkt.,DCD,48.0,74.4,SN,2020-10-01
College Mercantile,DCD,8.0,12.4,NP,2020-10-01
Perry's-Fairfax,DCD,1019.0,403.25,MR,2020-10-01
Oliver's-Windsor,PF,7.0,320.36,SN,2020-10-01
Broadway Mkt.,DCD,2188.0,1006.52,SN,2020-10-01
College Mercantile,PF,93.0,56.3,NP,2020-10-01
Mill Valley Market,DCD,8.0,12.4,MR,2020-10-01
Perry's-Fairfax,PF,38.0,22.51,MR,2020-10-01
Sonoma's Best,DCD,925.0,260.07,SN,2020-10-01
Big John's Market,DCD,4.0,6.64,SN,2020-10-01
Gary's Wine & Marketplace,DCD,422.0,260.13,NP,2020-10-01
Mill Valley Market,DCD,454.0,605.8,MR,2020-10-01
Sonoma's Best,DCD,16.0,24.8,SN,2020-10-01
Big John's Market,DCD,1248.0,1826.37,SN,2020-10-01
Smart & Final #409- Santa Rosa,PF,2.0,224.51,SN,2020-10-01
Mollie Stone #4-Greenbrae,DCD,18.0,44.16,MR,2020-10-01
Bolinas Ave Market,DCD,178.0,119.84,MR,2020-10-01
Delta Farmers Market,DCD,216.0,246.96,NP,2020-10-01
Guigni's Deli,DCD,885.0,200.5,NP,2020-10-01
Broadway Mkt.,DCD,6.0,7.62,SN,2020-10-01
Raley's #319(Napa),DCD,450.0,580.5,NP,2020-10-01
Whale of a Deli,DCD,374.0,141.43,MR,2020-10-01
Bartletts Market,PF,202.0,120.05,SN,2020-10-01
Target-Rohnert Park,PF,7.0,999.088,SN,2020-10-01
Sunshine Mkt. - St. Helena,DCD,9.0,14.94,NP,2020-10-01
Lagunitas Grocery,PF,118.0,67.47,MR,2020-10-01
Lucky - Lakeville Hwy.,PF,4.0,573.828,SN,2020-10-01
Speer's Market,DCD,1575.0,1016.36,SN,2020-10-01
Brown's Valley Mkt.,DCD,778.0,1741.02,NP,2020-10-01
Lagunitas Grocery,DCD,629.0,243.8,MR,2020-10-01
Sonoma Market,DCD,192.0,448.99,SN,2020-10-01
Glen Ellen Village Mkt.,PF,289.0,173.78,SN,2020-10-01
United Liquors-San Rafael,PF,68.0,39.37,MR,2020-10-01
Brown's Valley Mkt.,DCD,32.0,49.6,NP,2020-10-01
Andy's Corte Madera Mkt.,PF,26.0,13.08,MR,2020-10-01
Cal Mart-Calistoga,DCD,1143.0,1296.85,NP,2020-10-01
Safeway #713-Calistoga Rd.,PF,4.0,897.788,SN,2020-10-01
Glen Ellen Village Mkt.,DCD,36.0,38.88,SN,2020-10-01
Cal Mart-Calistoga,DCD,36.0,38.88,NP,2020-10-01
Glen Ellen Village Mkt.,DCD,742.0,895.2,SN,2020-10-01
Andy's Corte Madera Mkt.,DCD,506.0,208.07,MR,2020-10-01
Raley's - Petaluma,DCD,216.0,269.52,SN,2020-10-01
Broadway Mkt.,PF,238.0,142.83,SN,2020-10-01
Sunshine Mkt. - St. Helena,DCD,72.0,77.76,NP,2020-10-01
Delucchi's Market,DCD,2160.0,1453.7,PN,2020-10-01
Monterey Foods Market,DCD,32.0,38.4,EB,2020-10-01
Berkeley Bowl West,DCD,18.0,45.36,EB,2020-10-01
Key Market #1 1063 Upton  St,DCD,660.0,799.36,PN,2020-10-01
Diablo Foods-Lafeyette,DCD,16.0,24.8,EB,2020-10-01
Andy's Local Mkt - San Rafael,DCD,2020.0,1049.36,MR,2020-10-01
CVS #9947 - Novato Blvd.,PF,0.0,45.74,MR,2020-10-01
Jolly King Liquors,PF,48.0,26.21,MR,2020-10-01
Better Foods,DCD,10.0,7.8,SF,2020-10-01
Better Foods,DCD,6.0,6.06,SF,2020-10-01
Key Market #1 1063 Upton  St,DCD,26.0,42.31,PN,2020-10-01
Santa Fe Market,DCD,601.0,609.0,EB,2020-10-01
Stinson Beach Market,PF,444.0,266.6,MR,2020-10-01
Walmart-Rohnert Park,PF,9.0,486.374,SN,2020-10-01
Key Market #1 1063 Upton  St,DCD,18.0,44.16,PN,2020-10-01
Better Foods,DCD,158.0,66.64,SF,2020-10-01
Santa Fe Market,DCD,10.0,11.6,EB,2020-10-01
Stinson Beach Market,DCD,6.0,7.62,MR,2020-10-01
Roberts Market - Woodside,DCD,644.0,797.99,PN,2020-10-01
CVS #9529 - Terra Linda,PF,1.0,77.72800000000001,MR,2020-10-01
Diablo Foods-Lafeyette,DCD,126.0,93.86,EB,2020-10-01
Parkview,DCD,4.0,5.08,SF,2020-10-01
Jolly King Liquors,DCD,162.0,66.14,MR,2020-10-01
CVS #9962 - Marin City,PF,0.0,80.84400000000001,MR,2020-10-01
Harvest Mkt/Novato Foods,DCD,27.0,65.65,MR,2020-10-01
Big John's Market,PF,4.0,194.26800000000003,SN,2020-10-01
Berkeley Bowl,DCD,726.0,1022.61,EB,2020-10-01
Oceanview Market,DCD,118.0,48.09,SF,2020-10-01
Cindy,DCD,6.0,4.68,SF,2020-10-01
Smith Ranch Deli,PF,48.0,28.61,MR,2020-10-01
Zanotto's - Willow Glen,DCD,77.0,62.82,PN,2020-10-01
Cindy,DCD,84.0,73.56,SF,2020-10-01
Zanotto's - Willow Glen,DCD,12.0,15.24,PN,2020-10-01
Safeway #1562-4th St.S.Rosa,PF,7.0,663.096,SN,2020-10-01
Harvest Mkt/Novato Foods,DCD,902.0,1061.55,MR,2020-10-01
Berkeley Bowl,DCD,26.0,63.13,EB,2020-10-01
Molsberry Market,PF,5.0,205.712,SN,2020-10-01
Piazza Fine Foods-San Mateo,DCD,666.0,980.49,PN,2020-10-01
Diablo Foods-Lafeyette,DCD,354.0,738.96,EB,2020-10-01
Andy's Local Mkt - San Rafael,PF,262.0,155.63,MR,2020-10-01
Piazza Fine Foods-San Mateo,DCD,60.0,96.99,PN,2020-10-01
17th & Cole Market,DCD,160.0,75.91,SF,2020-10-01
Santa Fe Market,DCD,16.0,24.8,EB,2020-10-01
Stinson Beach Market,DCD,24.0,18.72,MR,2020-10-01
Nugget - #14 Tiburon,DCD,88.0,97.8,MR,2020-10-01
Mi Tierra Foods,DCD,4.0,16.8,EB,2020-10-01
Palace Market,PF,506.0,312.3,MR,2020-10-01
Draeger's-Los Altos,DCD,490.0,671.0,PN,2020-10-01
Jump Start Market,DCD,62.0,70.36,SF,2020-10-01
Harvest Mkt/Novato Foods,PF,4.0,244.73600000000002,MR,2020-10-01
CVS #9219 - Greenbrae,PF,2.0,147.048,MR,2020-10-01
Jump Start Market,DCD,90.0,98.07,SF,2020-10-01
